,human_nums,normal_zombie_nums,elite_zombie_nums,winning_probability,death_mean,round_mean,experiment_times
191,7,8,0,95.82395823958241,2.9453694536945374,3.3490234902349023,11111
192,7,8,1,86.49986499864998,3.76779767797678,3.847988479884799,11111
193,7,8,2,74.07074070740707,4.532355323553237,4.382683826838268,11111
194,7,8,3,60.40860408604086,5.187921879218791,4.854018540185403,11111
195,7,8,4,48.49248492484925,5.684006840068401,5.278282782827828,11111
196,7,9,0,93.96093960939608,3.2345423454234536,3.842948429484295,11111
197,7,9,1,82.13482134821348,4.074970749707497,4.343263432634326,11111
198,7,9,2,67.86067860678607,4.8590585905859065,4.828458284582847,11111
199,7,9,3,52.89352893528936,5.4865448654486535,5.244532445324453,11111
200,7,9,4,40.59940599405994,5.9548195481954815,5.627126271262712,11111
201,7,10,0,91.719917199172,3.4952749527495275,4.357933579335794,11111
202,7,10,1,76.98676986769868,4.4063540635406335,4.824318243182431,11111
203,7,10,2,60.31860318603186,5.167851678516785,5.265682656826568,11111
204,7,10,3,46.15246152461525,5.726037260372603,5.659796597965982,11111
205,7,10,4,33.21933219332193,6.177841778417784,5.926109261092613,11111
206,8,0,1,100.0,1.5171451714517146,1.003960039600396,11111
207,8,0,2,99.96399963999642,1.7010170101701017,1.0413104131041309,11111
208,8,0,3,99.79299792997931,2.0131401314013138,1.16290162901629,11111
209,8,0,4,98.8839888398884,2.4465844658446585,1.4331743317433174,11111
210,8,1,0,100.0,1.3361533615336154,1.003960039600396,11111
211,8,1,1,99.95499954999548,1.5558455584555846,1.0407704077040771,11111
212,8,1,2,99.82899828998288,1.8177481774817748,1.1573215732157325,11111
213,8,1,3,99.1809918099181,2.275762757627576,1.4211142111421111,11111
214,8,1,4,97.8039780397804,2.904059040590406,1.8235082350823508,11111
215,8,2,0,100.0,1.3618036180361803,1.036090360903609,11111
216,8,2,1,99.8109981099811,1.6899468994689948,1.1681216812168125,11111
217,8,2,2,99.4149941499415,2.1350013500135003,1.4142741427414274,11111
218,8,2,3,98.07398073980741,2.747457474574745,1.8145081450814509,11111
219,8,2,4,95.83295832958328,3.409954099540996,2.2399423994239944,11111
220,8,3,0,99.92799927999279,1.4864548645486455,1.155791557915579,11111
221,8,3,1,99.6579965799658,1.953919539195392,1.4118441184411843,11111
222,8,3,2,98.5509855098551,2.5716857168571687,1.78759787597876,11111
223,8,3,3,96.25596255962559,3.2592925929259287,2.218972189721897,11111
224,8,3,4,92.13392133921343,3.914319143191432,2.6564665646656467,11111
225,8,4,0,99.79299792997931,1.7250472504725047,1.4044640446404464,11111
226,8,4,1,99.189991899919,2.353163531635317,1.7696876968769688,11111
227,8,4,2,97.4979749797498,2.998739987399874,2.177481774817748,11111
228,8,4,3,93.88893888938892,3.71919719197192,2.6226262262622626,11111
229,8,4,4,87.76887768877691,4.355863558635587,3.0732607326073262,11111
230,8,5,0,99.75699756997572,2.118351183511835,1.7695976959769597,11111
231,8,5,1,98.37098370983708,2.758347583475835,2.1519215192151924,11111
232,8,5,2,95.3379533795338,3.4181441814418143,2.5554855548555486,11111
233,8,5,3,89.7938979389794,4.1159211592115925,3.007650076500765,11111
234,8,5,4,82.08082080820806,4.8345783457834575,3.5435154351543514,11111
235,8,6,0,99.45099450994509,2.4644946449464493,2.149311493114931,11111
236,8,6,1,96.9579695796958,3.1659616596165963,2.5336153361533613,11111
237,8,6,2,92.08892088920892,3.840878408784088,2.955539555395554,11111
238,8,6,3,85.42885428854291,4.514715147151472,3.4448744487444882,11111
239,8,6,4,75.67275672756728,5.245882458824588,3.975519755197552,11111
240,8,7,0,99.00099000990014,2.756457564575646,2.4807848078480785,11111
241,8,7,1,95.1219512195122,3.468634686346864,2.9162091620916213,11111
242,8,7,2,89.14589145891459,4.199711997119971,3.3811538115381152,11111
243,8,7,3,80.83880838808388,4.917559175591756,3.896948969489695,11111
244,8,7,4,68.77868778687787,5.6122761227612274,4.414994149941499,11111
245,8,8,0,98.39798397983981,3.02970029700297,2.8542885428854285,11111
246,8,8,1,93.20493204932049,3.7934479344793446,3.295922959229592,11111
247,8,8,2,85.38385383853839,4.572405724057241,3.8143281432814327,11111
248,8,8,3,73.2517325173252,5.367113671136711,4.363063630636306,11111
249,8,8,4,62.001620016200164,5.982449824498245,4.845108451084512,11111
250,8,9,0,97.3179731797318,3.2869228692286923,3.2472324723247232,11111
251,8,9,1,90.0909009090091,4.130861308613087,3.738727387273873,11111
252,8,9,2,79.72279722797228,4.979389793897939,4.303573035730357,11111
253,8,9,3,69.03969039690398,5.604716047160472,4.721177211772118,11111
254,8,9,4,55.43155431554314,6.295382953829538,5.271352713527135,11111
255,8,10,0,96.2289622896229,3.5450454504545044,3.6644766447664483,11111
256,8,10,1,86.54486544865448,4.478084780847809,4.175771757717577,11111
257,8,10,2,74.02574025740256,5.312303123031231,4.727297272972732,11111
258,8,10,3,60.786607866078654,6.016290162901629,5.191611916119161,11111
259,8,10,4,48.59148591485915,6.576005760057599,5.614976149761498,11111
260,9,0,1,100.0,1.6743767437674375,1.0020700207002071,11111
261,9,0,2,99.96399963999642,1.8452884528845288,1.020610206102061,11111
262,9,0,3,99.909999099991,2.088920889208892,1.0918909189091892,11111
263,9,0,4,99.6039960399604,2.5038250382503824,1.2865628656286563,11111
264,9,1,0,100.0,1.4992349923499235,1.0020700207002071,11111
265,9,1,1,100.0,1.6877868778687788,1.0192601926019258,11111
266,9,1,2,99.96399963999642,1.9580595805958056,1.095670956709567,11111
267,9,1,3,99.639996399964,2.340203402034021,1.2865628656286563,11111
268,9,1,4,99.0189901899019,2.897938979389794,1.5933759337593376,11111
269,9,2,0,100.0,1.5089550895508954,1.021060210602106,11111
270,9,2,1,99.96399963999642,1.7866078660786608,1.095490954909549,11111
271,9,2,2,99.8829988299883,2.1766717667176683,1.2821528215282152,11111
272,9,2,3,99.2349923499235,2.73089730897309,1.5835658356583566,11111
273,9,2,4,97.8129781297813,3.3872738727387275,1.96309963099631,11111
274,9,3,0,100.0,1.5820358203582037,1.090000900009,11111
275,9,3,1,99.8919989199892,1.992079920799208,1.2725227252272522,11111
276,9,3,2,99.3429934299343,2.553775537755377,1.5714157141571417,11111
277,9,3,3,98.2539825398254,3.2587525875258767,1.9503195031950318,11111
278,9,3,4,96.28296282962827,3.923859238592386,2.3429034290342905,11111
279,9,4,0,99.96399963999642,1.7975879758797588,1.2745927459274593,11111
280,9,4,1,99.70299702997028,2.3725137251372512,1.5586355863558636,11111
281,9,4,2,98.82098820988207,3.0795607956079563,1.9318693186931863,11111
282,9,4,3,97.16497164971649,3.7066870668706686,2.296642966429664,11111
283,9,4,4,93.1779317793178,4.398973989739899,2.7057870578705785,11111
284,9,5,0,99.8919989199892,2.1199711997119968,1.5583655836558366,11111
285,9,5,1,99.2259922599226,2.8229682296822967,1.9176491764917647,11111
286,9,5,2,98.19098190981907,3.4737647376473766,2.2727027270272697,11111
287,9,5,3,94.94194941949421,4.147421474214742,2.6502565025650258,11111
288,9,5,4,89.81189811898119,4.837458374583746,3.0978309783097835,11111
289,9,6,0,99.8019980199802,2.4918549185491856,1.8836288362883629,11111
290,9,6,1,98.8119881198812,3.191431914319143,2.246332463324633,11111
291,9,6,2,96.489964899649,3.862028620286203,2.606516065160652,11111
292,9,6,3,92.34092340923408,4.541085410854109,3.0137701377013766,11111
293,9,6,4,85.15885158851589,5.280622806228061,3.4954549545495457,11111
294,9,7,0,99.58599585995859,2.8659886598865985,2.218792187921879,11111
295,9,7,1,97.64197641976419,3.5369453694536945,2.557375573755737,11111
296,9,7,2,94.23094230942309,4.247592475924759,2.9717397173971736,11111
297,9,7,3,88.91188911889118,4.935829358293582,3.4172441724417246,11111
298,9,7,4,80.83880838808388,5.6985869858698575,3.935919359193592,11111
299,9,8,0,99.24399243992441,3.1231212312123118,2.5097650976509764,11111
300,9,8,1,96.68796687966879,3.8330483304833054,2.8998289982899825,11111
301,9,8,2,91.70191701917021,4.584285842858429,3.3311133111331115,11111
302,9,8,3,84.84384843848439,5.368373683736837,3.834668346683467,11111
303,9,8,4,73.89073890738908,6.127261272612728,4.370173701737017,11111
304,9,9,0,98.8839888398884,3.4208442084420843,2.842678426784268,11111
305,9,9,1,95.1219512195122,4.179011790117902,3.2597425974259733,11111
306,9,9,2,88.2008820088201,4.9918999189991915,3.7506975069750697,11111
307,9,9,3,79.28179281792819,5.78219782197822,4.264962649626495,11111
308,9,9,4,67.87867878678786,6.4867248672486735,4.79029790297903,11111
309,9,10,0,98.07398073980741,3.723877238772388,3.2370623706237063,11111
310,9,10,1,92.38592385923859,4.567635676356764,3.688416884168842,11111
311,9,10,2,84.5288452884529,5.3507335073350735,4.170461704617046,11111
312,9,10,3,74.05274052740526,6.180541805418054,4.711007110071102,11111
313,9,10,4,61.812618126181256,6.8568085680856825,5.1817118171181695,11111
314,10,0,1,100.0,1.8406084060840608,1.0009900099000992,11111
315,10,0,2,100.0,2.006930069300693,1.011790117901179,11111
316,10,0,3,100.0,2.239762397623976,1.054720547205472,11111
317,10,0,4,99.8829988299883,2.570425704257042,1.1873818738187385,11111
318,10,1,0,100.0,1.6519665196651967,1.001350013500135,11111
319,10,1,1,100.0,1.8370083700837008,1.012510125101251,11111
320,10,1,2,100.0,2.047250472504725,1.0581405814058142,11111
321,10,1,3,99.8469984699847,2.4252542525425254,1.1906219062190622,11111
322,10,1,4,99.49599495994957,2.9260192601926023,1.4297542975429751,11111
323,10,2,0,100.0,1.6850868508685086,1.0107101071010711,11111
324,10,2,1,100.0,1.9070290702907031,1.054540545405454,11111
325,10,2,2,99.9369993699937,2.2716227162271623,1.1863018630186302,11111
326,10,2,3,99.6489964899649,2.757627576275763,1.4239042390423904,11111
327,10,2,4,99.0549905499055,3.3996939969399693,1.7485374853748537,11111
328,10,3,0,100.0,1.7405274052740527,1.0602106021060211,11111
329,10,3,1,99.9729997299973,2.068310683106831,1.1830618306183065,11111
330,10,3,2,99.7119971199712,2.6031860318603184,1.4219242192421924,11111
331,10,3,3,99.39699396993973,3.2147421474214743,1.7306273062730628,11111
332,10,3,4,98.2719827198272,3.854918549185492,2.0700207002070017,11111
333,10,4,0,99.98199981999821,1.891008910089101,1.1812618126181262,11111
334,10,4,1,99.9369993699937,2.3802538025380247,1.4029340293402934,11111
335,10,4,2,99.5139951399514,3.031410314103141,1.7145171451714518,11111
336,10,4,3,98.5419854198542,3.764827648276482,2.064350643506435,11111
337,10,4,4,96.62496624966248,4.374133741337413,2.384753847538476,11111
338,10,5,0,99.9729997299973,2.170641706417064,1.4073440734407343,11111
339,10,5,1,99.66699666996672,2.813158131581316,1.7086670866708666,11111
340,10,5,2,99.009990099901,3.4827648276482766,2.02250022500225,11111
341,10,5,3,97.65097650976507,4.13590135901359,2.3567635676356757,11111
342,10,5,4,94.81594815948161,4.814418144181442,2.710557105571056,11111
343,10,6,0,99.92799927999279,2.5792457924579244,1.7021870218702186,11111
344,10,6,1,99.549995499955,3.2280622806228063,2.007920079200792,11111
345,10,6,2,98.46998469984699,3.9297992979929797,2.333453334533345,11111
346,10,6,3,96.19296192961927,4.571775717757178,2.6640266402664032,11111
347,10,6,4,91.62091620916209,5.2840428404284046,3.085680856808568,11111
348,10,7,0,99.8469984699847,2.9346593465934663,1.999009990099901,11111
349,10,7,1,99.07299072990729,3.6304563045630456,2.3065430654306542,11111
350,10,7,2,97.20097200972008,4.3012330123301235,2.6312663126631266,11111
351,10,7,3,94.0509405094051,4.9580595805958065,2.997659976599766,11111
352,10,7,4,88.6868868688687,5.6516065160651605,3.4268742687426874,11111
353,10,8,0,99.70299702997028,3.267212672126721,2.2721627216272164,11111
354,10,8,1,98.47898478984793,3.913419134191342,2.571055710557105,11111
355,10,8,2,95.61695616956169,4.6397263972639715,2.94779947799478,11111
356,10,8,3,91.2609126091261,5.356133561335613,3.359913599135991,11111
357,10,8,4,84.40284402844028,6.125011250112501,3.859418594185942,11111
358,10,9,0,99.4149941499415,3.5221852218522187,2.5366753667536677,11111
